Consequent	Antecedent 	Support %	Confidence %
metformin = No	gender = Male and admission_source_id = 7 and number_outpatient = 0 and tolazamide = No	21.94053023603168	81.05069867431028
metformin = No	admission_type_id = 1 and discharge_disposition_id = 1 and glipizide = No	27.312658451742234	81.04695089044792
metformin = No	admission_type_id = 2 and discharge_disposition_id = 1 and glipizide = No	10.052473321148517	81.04594330400782
metformin = No	admission_type_id = 1 and discharge_disposition_id = 1 and glipizide = No and tolazamide = No	27.303814633571132	81.04441085438711
metformin = No	num_procedures = 2 and number_outpatient = 0 and tolazamide = No	10.37281606823497	81.04395604395604
metformin = No	gender = Male and admission_source_id = 7 and number_outpatient = 0	21.95821787237388	81.04358721918912
metformin = No	admission_source_id = 7 and number_emergency = 0 and tolazamide = No	48.99082208203133	81.04139922978177
metformin = No	admission_source_id = 7 and number_emergency = 0	49.01145765776389	81.03935681777172
metformin = No	gender = Male and admission_type_id = 1 and number_outpatient = 0 and number_emergency = 0 and tolazamide = No	18.563174341135547	81.03858980466889
metformin = No	admission_source_id = 7 and number_outpatient = 0 and tolazamide = No	47.754652831004464	81.03831433392321
metformin = No	num_procedures = 2 and number_outpatient = 0	10.374781361161881	81.03807539306686
metformin = No	admission_source_id = 7 and number_outpatient = 0	47.77725369966394	81.034943748586
metformin = No	readmitted = >30 and gender = Male and number_outpatient = 0	12.481575378810211	81.03448275862068
metformin = No	readmitted = >30 and gender = Male and number_outpatient = 0 and tolazamide = No	12.474696853566023	81.0319023237495
metformin = No	gender = Female and admission_source_id = 7 and number_outpatient = 0 and tolazamide = No	25.81215730204587	81.03015075376885
metformin = No	gender = Female and admission_source_id = 7 and number_outpatient = 0	25.817070534363147	81.02995470635253
metformin = No	gender = Male and admission_type_id = 1 and number_outpatient = 0 and number_emergency = 0	18.57496609869701	81.02946622229275
metformin = No	gender = Male and admission_type_id = 1 and admission_source_id = 7 and number_inpatient = 0 and glipizide = No	12.285046086119136	81.02703567429211
metformin = No	readmitted = >30 and admission_type_id = 1 and admission_source_id = 7 and discharge_disposition_id = 1	10.849399603010829	81.02526945023095
metformin = No	readmitted = >30 and admission_type_id = 1 and admission_source_id = 7 and discharge_disposition_id = 1 and tolazamide = No	10.846451663620464	81.02011233919188
metformin = No	num_procedures = 0 and number_diagnoses = 9 and number_inpatient = 0 and number_emergency = 0	11.270954935833185	81.0200523103749
metformin = No	num_procedures = 0 and number_diagnoses = 9 and number_inpatient = 0 and number_emergency = 0 and tolazamide = No	11.26800699644282	81.01508677073342
metformin = No	age = [70-80) and tolazamide = No	25.600888312402965	81.01178367174604
metformin = No	readmitted = >30 and admission_type_id = 1 and discharge_disposition_id = 1	11.619794430359844	81.00634249471459
metformin = No	readmitted = >30 and admission_type_id = 1 and discharge_disposition_id = 1 and tolazamide = No	11.616846490969479	81.001522585011
metformin = No	age = [70-80)	25.615628009354797	80.99969311032685
metformin = No	gender = Female and admission_source_id = 7 and number_emergency = 0 and tolazamide = No	26.302497887310107	80.99899129525163
metformin = No	gender = Female and admission_source_id = 7 and number_emergency = 0	26.307411119627382	80.99880472135067
metformin = No	admission_type_id = 1 and discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No	23.324096456576854	80.99511290866195
metformin = No	gender = Male and admission_source_id = 7 and discharge_disposition_id = 1 and glipizide = No and number_emergency = 0	12.383310732464674	80.99508014600858
metformin = No	admission_type_id = 1 and discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No and tolazamide = No	23.315252638405752	80.99211868335652
metformin = No	time_in_hospital = 2 and number_outpatient = 0 and glipizide = No and number_emergency = 0 and tolazamide = No	11.3191046125425	80.98793298029344
metformin = No	readmitted = >30 and admission_source_id = 7 and number_inpatient = 0 and glipizide = No	10.072126250417625	80.98536585365854
metformin = No	readmitted = >30 and admission_source_id = 7 and number_inpatient = 0 and glipizide = No and tolazamide = No	10.066230371636893	80.98399062866068
metformin = No	admission_type_id = 1 and gender = Female and number_inpatient = 0 and number_outpatient = 0 and glipizide = No	14.354499538156162	80.98302300109529
metformin = No	admission_type_id = 1 and admission_source_id = 7 and number_outpatient = 0 and tolazamide = No	39.85417526482322	80.98279007840623
metformin = No	time_in_hospital = 2 and number_outpatient = 0 and glipizide = No and number_emergency = 0	11.325983137786686	80.98212736422002
metformin = No	num_procedures = 0 and number_diagnoses = 9 and number_inpatient = 0 and tolazamide = No	12.398050429416504	80.97804549417452
metformin = No	admission_type_id = 1 and admission_source_id = 7 and number_outpatient = 0	39.871862901165414	80.97643927444796
metformin = No	num_procedures = 0 and number_diagnoses = 9 and number_inpatient = 0	12.401981015270326	80.97615085967831
metformin = No	readmitted = >30 and gender = Male and discharge_disposition_id = 1	10.189061179568814	80.97212845983219
metformin = No	gender = Male and admission_source_id = 7 and discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No	12.144527641845016	80.96933408851848
metformin = No	time_in_hospital = 2 and glipizide = No and tolazamide = No	14.922469194033372	80.9693138416963
metformin = No	age = [70-80) and number_outpatient = 0 and tolazamide = No	21.218285085391976	80.96605381373593
metformin = No	time_in_hospital = 2 and glipizide = No	14.929347719277558	80.96491805436715
metformin = No	readmitted = >30 and gender = Male and discharge_disposition_id = 1 and tolazamide = No	10.185130593714993	80.9647853352629
diabetesMed	readmitted = >30 and num_procedures = 0 and number_outpatient = 0	13.39838452921408	80.96076274294096
metformin = No	num_procedures = 2 and tolazamide = No	12.494349782835132	80.95949665749114
metformin = No	num_procedures = 2	12.496315075762041	80.95462766375718
diabetesMed	readmitted = >30 and num_procedures = 0 and number_outpatient = 0 and tolazamide = No	13.393471296896802	80.95377842993396
metformin = No	age = [70-80) and number_outpatient = 0	21.233024782343808	80.95149944465014
metformin = No	gender = Female and admission_source_id = 7 and number_outpatient = 0 and number_emergency = 0 and tolazamide = No	22.955604032781086	80.95115791276058
metformin = No	gender = Female and admission_source_id = 7 and number_outpatient = 0 and number_emergency = 0	22.960517265098364	80.9509543781563
metformin = No	readmitted = >30 and gender = Female and number_emergency = 0	16.080026727983807	80.94597897824492
metformin = No	admission_type_id = 1 and admission_source_id = 7 and discharge_disposition_id = 1 and glipizide = No	24.749916475050608	80.94254972803431
metformin = No	readmitted = >30 and gender = Female and number_emergency = 0 and tolazamide = No	16.07707878859344	80.94248517816759
metformin = No	admission_type_id = 1 and admission_source_id = 7 and discharge_disposition_id = 1 and glipizide = No and tolazamide = No	24.74107265687951	80.93970926999762
metformin = No	readmitted = >30 and number_emergency = 0	29.68181907513315	80.93094087267431
metformin = No	readmitted = >30 and number_emergency = 0 and tolazamide = No	29.67199261049859	80.92793747516227
metformin = No	number_diagnoses = 9 and discharge_disposition_id = 1 and number_inpatient = 0 and number_outpatient = 0	13.797338993376961	80.92728438145431
metformin = No	number_diagnoses = 9 and discharge_disposition_id = 1 and number_inpatient = 0 and number_outpatient = 0 and tolazamide = No	13.795373700450053	80.92456727687157
metformin = No	gender = Female and readmitted = NO and number_outpatient = 0 and glipizide = No and tolazamide = No	22.07908338737889	80.92037918910499
metformin = No	num_procedures = 1 and glipizide = No and number_emergency = 0	15.785232788947193	80.92006972111554
diabetesMed	readmitted = >30 and num_procedures = 0	17.046950848023897	80.91999077703481
metformin = No	readmitted = >30 and number_outpatient = 0	27.55242418882534	80.91943364599308
metformin = No	num_procedures = 1 and glipizide = No and number_emergency = 0 and tolazamide = No	15.77933691016646	80.9191680159422
metformin = No	readmitted = >30 and number_outpatient = 0 and tolazamide = No	27.54259772419079	80.91619394198865
metformin = No	gender = Female and readmitted = NO and number_outpatient = 0 and glipizide = No	22.08890985201344	80.91552115307621
diabetesMed	readmitted = >30 and num_procedures = 0 and tolazamide = No	17.042037615706622	80.91448999596379
metformin = No	readmitted = >30 and gender = Male and number_emergency = 0	13.601792347149342	80.91316283774022
metformin = No	admission_type_id = 1 and gender = Female and admission_source_id = 7 and number_outpatient = 0 and tolazamide = No	21.575968398089735	80.91269299084574
metformin = No	admission_type_id = 1 and admission_source_id = 7 and number_emergency = 0 and tolazamide = No	41.730047363559535	80.91223773753738
metformin = No	admission_type_id = 1 and gender = Female and admission_source_id = 7 and number_outpatient = 0	21.579898983943558	80.91161604662811
metformin = No	readmitted = >30 and gender = Male and number_emergency = 0 and tolazamide = No	13.594913821905156	80.91073364654861
metformin = No	gender = Male and discharge_disposition_id = 1 and glipizide = No	24.943497828351315	80.90923416325244
metformin = No	gender = Male and discharge_disposition_id = 1 and glipizide = No and tolazamide = No	24.932688717253306	80.9088401056241
metformin = No	admission_type_id = 1 and admission_source_id = 7 and number_emergency = 0	41.74576970697482	80.90765718051927
metformin = No	number_diagnoses = 9 and readmitted = NO and discharge_disposition_id = 1	12.171059096358313	80.90586145648314
metformin = No	number_diagnoses = 9 and readmitted = NO and discharge_disposition_id = 1 and tolazamide = No	12.169093803431402	80.90277777777779
metformin = No	gender = Male and admission_source_id = 7 and number_inpatient = 0 and glipizide = No	14.539237073285774	80.90024330900243
metformin = No	gender = Male and admission_source_id = 7 and number_inpatient = 0 and glipizide = No and tolazamide = No	14.528427962187765	80.89956036523503
metformin = No	number_diagnoses = 9 and discharge_disposition_id = 1 and number_inpatient = 0 and number_outpatient = 0 and number_emergency = 0	12.843189277361791	80.89517980107117
metformin = No	admission_source_id = 7 and number_outpatient = 0 and number_emergency = 0 and tolazamide = No	42.76182615018769	80.89252476043845
metformin = No	admission_source_id = 7 and number_outpatient = 0 and number_emergency = 0	42.78246172592025	80.89025678717442
metformin = No	number_diagnoses = 9 and readmitted = NO and discharge_disposition_id = 1 and number_emergency = 0	11.148124127901264	80.881445570736
metformin = No	number_diagnoses = 9 and readmitted = NO and discharge_disposition_id = 1 and number_emergency = 0 and tolazamide = No	11.146158834974353	80.87807458344354
metformin = No	gender = Male and discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No	21.359786176129553	80.8713253898882
metformin = No	gender = Male and admission_source_id = 7 and number_inpatient = 0 and glipizide = No and number_emergency = 0	13.443586266533028	80.8712813390834
metformin = No	gender = Male and discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No and tolazamide = No	21.348977065031544	80.87084599097855
metformin = No	readmitted = >30 and admission_source_id = 7 and discharge_disposition_id = 1	13.067232671029616	80.86178372687623
metformin = No	readmitted = >30 and gender = Female and number_outpatient = 0 and number_emergency = 0	13.153705559813691	80.8606006275213
metformin = No	time_in_hospital = 1 and number_inpatient = 0	10.220505866399387	80.8576098452072
metformin = No	admission_type_id = 1 and number_inpatient = 0 and glipizide = No and tolazamide = No	30.04932885246546	80.85676913015043
metformin = No	readmitted = >30 and gender = Female and number_outpatient = 0 and number_emergency = 0 and tolazamide = No	13.150757620423322	80.85631024433984
metformin = No	gender = Male and admission_source_id = 7 and number_inpatient = 0 and number_outpatient = 0 and glipizide = No	13.042666509443231	80.855872824531
metformin = No	readmitted = >30 and admission_source_id = 7 and discharge_disposition_id = 1 and tolazamide = No	13.062319438712338	80.85458511998796
metformin = No	time_in_hospital = 1 and number_inpatient = 0 and tolazamide = No	10.213627341155199	80.85433904175487
metformin = No	admission_type_id = 1 and number_inpatient = 0 and glipizide = No	30.06013796356347	80.8538459023896
metformin = No	admission_type_id = 1 and number_inpatient = 0 and glipizide = No and number_emergency = 0 and tolazamide = No	27.848200774325417	80.85038814396613
metformin = No	admission_type_id = 1 and number_inpatient = 0 and glipizide = No and number_emergency = 0	27.85704459249651	80.84941267769587
metformin = No	readmitted = >30 and number_outpatient = 0 and number_emergency = 0	24.26448912210365	80.84072409184789
metformin = No	gender = Male and admission_type_id = 1 and admission_source_id = 7 and number_outpatient = 0 and number_emergency = 0	16.713833696912523	80.8395555294256
metformin = No	readmitted = >30 and number_outpatient = 0 and number_emergency = 0 and tolazamide = No	24.254662657469094	80.83701332901188
metformin = No	gender = Male and admission_source_id = 7 and number_outpatient = 0 and number_emergency = 0 and tolazamide = No	19.804256824479687	80.82762727002084
metformin = No	readmitted = >30 and gender = Female and number_outpatient = 0	15.070848810015134	80.8241507465606
metformin = No	gender = Male and admission_source_id = 7 and number_outpatient = 0 and number_emergency = 0	19.819979167894974	80.82300446207239
metformin = No	admission_type_id = 1 and readmitted = NO and number_inpatient = 0 and number_outpatient = 0 and glipizide = No	16.662736080812845	80.82207937724833
metformin = No	readmitted = >30 and gender = Female and number_outpatient = 0 and tolazamide = No	15.067900870624767	80.82039911308205
metformin = No	age = [70-80) and number_outpatient = 0 and number_emergency = 0 and tolazamide = No	19.668651612522847	80.82034372501998
metformin = No	readmitted = >30 and gender = Male and number_outpatient = 0 and number_emergency = 0	11.11078356228996	80.81719288936058
metformin = No	readmitted = >30 and gender = Male and number_outpatient = 0 and number_emergency = 0 and tolazamide = No	11.103905037045772	80.8141592920354
metformin = No	admission_type_id = 1 and admission_source_id = 7 and discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No	21.044356661360375	80.81341053418005
metformin = No	time_in_hospital = 2 and glipizide = No and number_emergency = 0 and tolazamide = No	13.143879095179138	80.80891148325358
metformin = No	age = [70-80) and number_outpatient = 0 and number_emergency = 0	19.682408663011223	80.80878681977033
metformin = No	age = [70-80) and number_emergency = 0 and tolazamide = No	23.215022699133307	80.80846560846561
metformin = No	time_in_hospital = 2 and glipizide = No and number_emergency = 0	13.150757620423322	80.804005081073
metformin = No	admission_source_id = 7 and discharge_disposition_id = 1 and glipizide = No	29.244541398895507	80.80037633144048
metformin = No	age = [70-80) and number_emergency = 0	23.22877974962168	80.79868014721436
metformin = No	admission_source_id = 7 and discharge_disposition_id = 1 and glipizide = No and tolazamide = No	29.231766994870583	80.79534758639237
diabetesMed	readmitted = >30 and admission_source_id = 7 and discharge_disposition_id = 1 and number_outpatient = 0	10.643043845685199	80.78663096666975
metformin = No	time_in_hospital = 1 and discharge_disposition_id = 1 and number_emergency = 0	10.00530629090266	80.77980750343744
metformin = No	age = [70-80) and gender = Female and number_outpatient = 0 and number_emergency = 0	10.562466835681859	80.77960740534003
diabetesMed	readmitted = >30 and admission_source_id = 7 and discharge_disposition_id = 1 and number_outpatient = 0 and tolazamide = No	10.638130613367922	80.77775725106225
metformin = No	admission_type_id = 1 and discharge_disposition_id = 1 and glipizide = No and number_emergency = 0	24.064029243558753	80.77504185552698
metformin = No	age = [70-80) and gender = Female and number_outpatient = 0	11.418351905351493	80.77452667814113
metformin = No	admission_type_id = 1 and discharge_disposition_id = 1 and glipizide = No and number_emergency = 0 and tolazamide = No	24.056168071851108	80.77284424655855
metformin = No	age = [70-80) and gender = Female and number_outpatient = 0 and number_emergency = 0 and tolazamide = No	10.558536249828036	80.77245230339692
metformin = No	age = [70-80) and gender = Female and number_outpatient = 0 and tolazamide = No	11.414421319497672	80.76790633608816
metformin = No	gender = Female and readmitted = NO and number_outpatient = 0 and glipizide = No and number_emergency = 0	20.640488964880216	80.76172339919067
metformin = No	admission_type_id = 1 and gender = Female and admission_source_id = 7 and number_emergency = 0 and tolazamide = No	22.416131124344084	80.76012624934246
metformin = No	admission_type_id = 1 and gender = Female and admission_source_id = 7 and number_emergency = 0	22.420061710197906	80.75911640953717
metformin = No	admission_type_id = 1 and gender = Female and readmitted = NO and number_outpatient = 0 and tolazamide = No	13.199889943596094	80.75634631132286
metformin = No	admission_type_id = 1 and gender = Female and readmitted = NO and number_outpatient = 0	13.20283788298646	80.75320035724917
metformin = No	gender = Male and discharge_disposition_id = 1 and glipizide = No and number_emergency = 0 and tolazamide = No	22.535031346422187	80.74826668992281
metformin = No	gender = Male and discharge_disposition_id = 1 and glipizide = No and number_emergency = 0	22.544857811056737	80.74794054831538
metformin = No	admission_type_id = 1 and gender = Female and discharge_disposition_id = 1 and glipizide = No and tolazamide = No	14.29554075034884	80.74649436348639
metformin = No	admission_type_id = 1 and gender = Female and discharge_disposition_id = 1 and glipizide = No	14.299471336202659	80.74491478834524
metformin = No	admission_type_id = 2 and number_inpatient = 0 and glipizide = No and tolazamide = No	10.515299805436	80.74011774600504
metformin = No	admission_type_id = 1 and admission_source_id = 7 and number_outpatient = 0 and number_emergency = 0 and tolazamide = No	36.10636165320441	80.73699107337252
metformin = No	admission_type_id = 2 and number_inpatient = 0 and glipizide = No	10.518247744826366	80.73617339312406
metformin = No	admission_type_id = 1 and admission_source_id = 7 and number_outpatient = 0 and number_emergency = 0	36.1220839966197	80.73177366702939
metformin = No	number_diagnoses = 9 and discharge_disposition_id = 1 and number_inpatient = 0 and number_emergency = 0	14.71414814378083	80.71991451849874
metformin = No	admission_type_id = 1 and admission_source_id = 7 and number_inpatient = 0 and number_outpatient = 0 and glipizide = No	23.54126132500049	80.71962265726093
metformin = No	admission_type_id = 1 and discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No and number_emergency = 0	21.205510681367056	80.71825764596849
metformin = No	number_diagnoses = 9 and discharge_disposition_id = 1 and number_inpatient = 0 and number_emergency = 0 and tolazamide = No	14.71218285085392	80.71733903286135
metformin = No	readmitted = NO and number_outpatient = 0 and glipizide = No and tolazamide = No	41.52074366684354	80.71188526530034
metformin = No	admission_type_id = 1 and gender = Female and discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No	12.160249985260304	80.71111111111111
metformin = No	readmitted = NO and number_outpatient = 0 and glipizide = No	41.54432718196647	80.70627749657032
metformin = No	admission_source_id = 7 and number_inpatient = 0 and number_outpatient = 0 and glipizide = No and number_emergency = 0	26.16787532181672	80.70597070972588
metformin = No	gender = Male and discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No and number_emergency = 0	19.716801289232162	80.70271617243957
metformin = No	admission_source_id = 7 and number_inpatient = 0 and number_outpatient = 0 and glipizide = No	28.047678006406855	80.69228882738325
metformin = No	admission_source_id = 7 and number_inpatient = 0 and number_outpatient = 0 and glipizide = No and tolazamide = No	28.03195566299157	80.69197602271532
metformin = No	num_procedures = 2 and number_emergency = 0 and tolazamide = No	11.148124127901264	80.66989863375936
metformin = No	num_procedures = 2 and number_emergency = 0	11.150089420828174	80.6644928174848
metformin = No	readmitted = >30 and admission_source_id = 7 and discharge_disposition_id = 1 and number_emergency = 0	10.78945816874005	80.65573770491802
metformin = No	gender = Female and readmitted = NO and glipizide = No and tolazamide = No	25.37782756519859	80.65515372105631
metformin = No	num_procedures = 0 and gender = Male and admission_type_id = 1 and glipizide = No and tolazamide = No	11.47829333962227	80.65234140912592
metformin = No	gender = Female and readmitted = NO and glipizide = No	25.3886366762966	80.65177845725124
diabetesMed	readmitted = >30 and num_procedures = 0 and admission_source_id = 7	12.00597449049781	80.65149779014568
metformin = No	admission_source_id = 7 and discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No	25.052571585794865	80.64718572269072
metformin = No	readmitted = >30 and admission_source_id = 7 and discharge_disposition_id = 1 and number_emergency = 0 and tolazamide = No	10.784544936422774	80.64692482915717
diabetesMed	readmitted = >30 and num_procedures = 0 and admission_source_id = 7 and tolazamide = No	12.002043904643987	80.64516129032258
metformin = No	num_procedures = 0 and gender = Male and admission_type_id = 1 and glipizide = No	11.484189218403003	80.64516129032258
metformin = No	admission_type_id = 1 and gender = Female and admission_source_id = 7 and number_outpatient = 0 and number_emergency = 0	19.406285006780262	80.6420578257127
metformin = No	admission_source_id = 7 and discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No and tolazamide = No	25.03979718176994	80.64123695157366
metformin = No	admission_type_id = 1 and gender = Female and number_inpatient = 0 and glipizide = No and number_emergency = 0	15.064952931234401	80.64053225490836
metformin = No	admission_type_id = 1 and admission_source_id = 7 and discharge_disposition_id = 1 and glipizide = No and number_emergency = 0	21.652614822239254	80.63989108236895
metformin = No	readmitted = >30 and num_procedures = 0 and glipizide = No	14.738714305367214	80.63870924728315
metformin = No	number_diagnoses = 9 and discharge_disposition_id = 1 and number_inpatient = 0	16.080026727983807	80.63431923735028
metformin = No	readmitted = >30 and num_procedures = 0 and glipizide = No and tolazamide = No	14.733801073049937	80.63225290116046
metformin = No	number_diagnoses = 9 and discharge_disposition_id = 1 and number_inpatient = 0 and tolazamide = No	16.078061435056895	80.6319520840973
metformin = No	admission_type_id = 1 and gender = Female and number_inpatient = 0 and glipizide = No and tolazamide = No	16.337480101409117	80.62672921929507
metformin = No	age = [70-80) and readmitted = NO and number_outpatient = 0 and tolazamide = No	11.528408309258495	80.62563927719059
metformin = No	admission_type_id = 1 and gender = Female and number_inpatient = 0 and glipizide = No	16.341410687262936	80.625375826819
metformin = No	admission_type_id = 1 and readmitted = NO and number_inpatient = 0 and glipizide = No and number_emergency = 0	17.334866261816323	80.62468114052491
metformin = No	admission_type_id = 1 and readmitted = NO and number_inpatient = 0 and glipizide = No and tolazamide = No	18.378436806005936	80.60738918890019
metformin = No	age = [70-80) and readmitted = NO and number_outpatient = 0	11.537252127429594	80.60642194020953
metformin = No	readmitted = >30 and number_inpatient = 0 and number_outpatient = 0 and glipizide = No and number_emergency = 0	13.238213155670852	80.604216152019
metformin = No	number_diagnoses = 9 and admission_source_id = 7 and diabetesMed and glipizide = No and tolazamide = No	20.21893363205786	80.60361586314151
metformin = No	admission_type_id = 1 and readmitted = NO and number_inpatient = 0 and glipizide = No	18.384332684786667	80.60291838152762
metformin = No	readmitted = NO and glipizide = No and tolazamide = No	47.4962168111157	80.6020482052343
metformin = No	age = [70-80) and number_inpatient = 0 and number_outpatient = 0 and glipizide = No and tolazamide = No	12.506141540396595	80.60029857782666
metformin = No	admission_type_id = 1 and gender = Female and admission_source_id = 7 and discharge_disposition_id = 1 and glipizide = No	12.91590511565749	80.59951308581861
metformin = No	readmitted = NO and glipizide = No	47.52078297270208	80.59760132340777
metformin = No	number_diagnoses = 9 and admission_source_id = 7 and diabetesMed and glipizide = No	20.225812157302045	80.59563717631055
metformin = No	time_in_hospital = 4 and glipizide = No and tolazamide = No	11.89493544012735	80.59479553903346
metformin = No	num_procedures = 0 and gender = Male and admission_type_id = 1 and glipizide = No and number_emergency = 0	10.192991765422637	80.59384941675503
metformin = No	number_diagnoses = 9 and admission_source_id = 7 and diabetesMed and number_outpatient = 0 and glipizide = No	16.474067959829412	80.59051595586043
metformin = No	admission_source_id = 7 and discharge_disposition_id = 1 and glipizide = No and number_emergency = 0	25.322799363245093	80.58595265812961
metformin = No	age = [70-80) and number_inpatient = 0 and number_outpatient = 0 and glipizide = No	12.51596800503115	80.58412499018607
metformin = No	time_in_hospital = 4 and glipizide = No	11.897883379517717	80.58308556326395
metformin = No	admission_source_id = 7 and discharge_disposition_id = 1 and glipizide = No and number_emergency = 0 and tolazamide = No	25.311007605683628	80.58079043403991
metformin = No	readmitted = NO and number_outpatient = 0 and glipizide = No and number_emergency = 0 and tolazamide = No	39.00615136686123	80.57689885375991
metformin = No	num_procedures = 0 and admission_type_id = 1 and glipizide = No and tolazamide = No	26.0646974431539	80.57681432610745
metformin = No	num_procedures = 0 and admission_type_id = 1 and glipizide = No	26.073541261325	80.57586492801688
metformin = No	admission_source_id = 7 and number_inpatient = 0 and glipizide = No and number_emergency = 0	28.977261560835643	80.57580792838007
metformin = No	admission_source_id = 7 and number_inpatient = 0 and glipizide = No and number_emergency = 0 and tolazamide = No	28.963504510347267	80.57336726039016
metformin = No	readmitted = NO and number_outpatient = 0 and glipizide = No and number_emergency = 0	39.02776958905725	80.57255079688798
metformin = No	discharge_disposition_id = 1 and glipizide = No and tolazamide = No	51.77465951300041	80.56899922184896
metformin = No	discharge_disposition_id = 1 and glipizide = No	51.79431244226952	80.56878331973667
metformin = No	admission_type_id = 1 and admission_source_id = 7 and number_inpatient = 0 and glipizide = No and tolazamide = No	26.67983412927697	80.56793488269308
metformin = No	readmitted = >30 and number_inpatient = 0 and number_outpatient = 0 and glipizide = No	14.396753336084744	80.5678793256433
metformin = No	admission_type_id = 1 and admission_source_id = 7 and number_inpatient = 0 and glipizide = No	26.69064324037498	80.56475959060452
metformin = No	readmitted = >30 and number_inpatient = 0 and number_outpatient = 0 and glipizide = No and tolazamide = No	14.3888921643771	80.56409205763846
metformin = No	gender = Female and readmitted = NO and glipizide = No and number_emergency = 0 and tolazamide = No	23.328027042430673	80.56023588879529
metformin = No	age = [70-80) and gender = Female	13.742310791423462	80.55774043618162
metformin = No	gender = Female and readmitted = NO and glipizide = No and number_emergency = 0	23.338836153528682	80.55660814281505
metformin = No	age = [70-80) and readmitted = NO and tolazamide = No	13.280466953599435	80.55493895671476
metformin = No	gender = Female and admission_source_id = 7 and number_inpatient = 0 and number_outpatient = 0 and glipizide = No	15.003046204036712	80.55410007859575
metformin = No	age = [70-80) and gender = Female and tolazamide = No	13.738380205569639	80.55217795579715
metformin = No	number_inpatient = 1 and discharge_disposition_id = 1 and tolazamide = No	10.442583967140303	80.54954361531948
metformin = No	discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No and tolazamide = No	43.94689778511487	80.54692216532881
metformin = No	discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No	43.96556806792052	80.54624290375934
metformin = No	number_inpatient = 1 and discharge_disposition_id = 1	10.445531906530668	80.5456255879586
metformin = No	gender = Male and readmitted = NO and glipizide = No and tolazamide = No	22.116423952990193	80.54383080819301
metformin = No	age = [70-80) and readmitted = NO	13.289310771770532	80.53830227743272
metformin = No	gender = Male and readmitted = NO and glipizide = No	22.13018100347857	80.53816437991208
metformin = No	readmitted = >30 and num_procedures = 0 and glipizide = No and number_emergency = 0	12.36464044965902	80.53723277437813
metformin = No	admission_source_id = 7 and number_inpatient = 0 and glipizide = No	31.515437375940884	80.53442254926415
metformin = No	admission_source_id = 7 and number_inpatient = 0 and glipizide = No and tolazamide = No	31.4997150325256	80.53406538557525
metformin = No	num_procedures = 0 and gender = Male and admission_source_id = 7 and glipizide = No and tolazamide = No	12.054124167207123	80.53313768647591
diabetesMed	readmitted = >30 and num_procedures = 0 and number_emergency = 0	14.345655719985064	80.53291321323378
metformin = No	num_procedures = 0 and gender = Male and admission_source_id = 7 and glipizide = No	12.06296798537822	80.53111762789183
metformin = No	readmitted = >30 and num_procedures = 0 and glipizide = No and number_emergency = 0 and tolazamide = No	12.359727217341744	80.52949594530132
metformin = No	admission_type_id = 1 and admission_source_id = 7 and number_inpatient = 0 and glipizide = No and number_emergency = 0	24.676217990291452	80.52723797387704
diabetesMed	readmitted = >30 and num_procedures = 0 and number_emergency = 0 and tolazamide = No	14.340742487667788	80.52624366177882
metformin = No	num_procedures = 0 and gender = Male and admission_type_id = 1 and admission_source_id = 7 and glipizide = No	10.326631684452568	80.52145779807783
metformin = No	num_procedures = 0 and admission_type_id = 1 and gender = Female and glipizide = No	14.589352042921996	80.52131743786623
metformin = No	admission_type_id = 1 and gender = Female and readmitted = NO and tolazamide = No	14.992237092938703	80.52041685783576
metformin = No	admission_type_id = 1 and gender = Female and readmitted = NO	14.99518503232907	80.51769331585845
metformin = No	num_procedures = 0 and admission_type_id = 1 and gender = Female and glipizide = No and tolazamide = No	14.586404103531631	80.51738075990299
metformin = No	gender = Male and number_diagnoses = 9 and admission_source_id = 7 and diabetesMed and tolazamide = No	11.03413713814044	80.50583311069552
metformin = No	number_diagnoses = 9 and admission_source_id = 7 and diabetesMed and glipizide = No and number_emergency = 0	16.943772969361085	80.50223279011773
diabetesMed	readmitted = >30 and num_procedures = 0 and number_outpatient = 0 and number_emergency = 0	11.717076430241928	80.50150956055016
metformin = No	age = [70-80) and number_inpatient = 0 and number_outpatient = 0 and glipizide = No and number_emergency = 0	11.921466894640647	80.49785690735246
metformin = No	num_procedures = 0 and admission_type_id = 1 and gender = Female and number_outpatient = 0 and glipizide = No	12.253601399288563	80.4971932638332
diabetesMed	readmitted = >30 and num_procedures = 0 and number_outpatient = 0 and number_emergency = 0 and tolazamide = No	11.712163197924651	80.49332997734709
metformin = No	readmitted = >30 and admission_source_id = 7 and discharge_disposition_id = 1 and number_outpatient = 0	10.643043845685199	80.49118271627735
